instance_id,n,density_target,graph_seed,p,optimizer_seed,success,nit,nfev,optimizer,maxiter,T_opt_s,expected_cut,approx_ratio,p_opt_exact,final_shots,hits_opt,p_opt_sample,p_opt_ci_lo,p_opt_ci_hi,initial_params,final_params,message,threshold_q090,rho_uniform_q090,p_target_exact_q090,expected_repetitions_q090,threshold_q095,rho_uniform_q095,p_target_exact_q095,expected_repetitions_q095,threshold_q100,rho_uniform_q100,p_target_exact_q100,expected_repetitions_q100,oper_threshold_l025,oper_rho_uniform_l025,oper_feasible_l025,oper_p_target_exact_l025,oper_expected_repetitions_l025,oper_threshold_l040,oper_rho_uniform_l040,oper_feasible_l040,oper_p_target_exact_l040,oper_expected_repetitions_l040,oper_threshold_l055,oper_rho_uniform_l055,oper_feasible_l055,oper_p_target_exact_l055,oper_expected_repetitions_l055
n8_d25_s17,8,0.25,17,3,0,True,24,196,L-BFGS-B,60,0.10298085199974594,32.36362665513498,0.8090906663783745,0.11720121680852222,4096,513,0.125244140625,0.11545739343636477,0.1357331633606594,"[2.9390029270972136, 2.8466189248871507, 4.819305305496454, 0.9046749710258302, 2.047369458188658, 1.143288438411055]","[2.7814047356474383, 2.9876240334082733, 4.711047813360739, 0.5731278183030499, 1.967113007094455, 1.4197562009682805]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,0.03125,0.4444632786597744,2.2499046558252904,38,0.0234375,0.326432266964899,3.0634226490469127,40,0.0078125,0.11720121680852222,8.53233462271772,25,0.28125,True,0.8491116349042904,1.1777014457147525,28,0.1875,True,0.813994320942093,1.2285097994819294,31,0.1328125,True,0.692230991592358,1.4446044920636572
n8_d25_s17,8,0.25,17,3,1,True,32,266,L-BFGS-B,60,0.1495273319997068,29.412750451260333,0.7353187612815083,0.0362719539802351,4096,170,0.04150390625,0.035813150049827366,0.04805386341259052,"[2.943588083618611, 0.3784052091821176, 4.338096777941077, 2.1837665822181296, 2.6044070241421937, 0.37181669731060685]","[2.940045232596559, 0.20970959683284338, 4.223957077059897, 1.800102134440394, 2.295333798899238, 0.38506110253024717]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,0.03125,0.24568817584992533,4.070199945685762,38,0.0234375,0.15082763127733667,6.630084895792299,40,0.0078125,0.0362719539802351,27.569510055755714,25,0.28125,True,0.7547856409589567,1.3248794700565554,28,0.1875,True,0.7479194064307559,1.3370424559141083,31,0.1328125,True,0.41933976647017224,2.3847010943359463
n8_d25_s17,8,0.25,17,3,2,True,54,658,L-BFGS-B,60,0.2541333190001751,36.16151466480487,0.9040378666201218,0.21814737788355032,4096,861,0.210205078125,0.19800144646312154,0.22295177237601047,"[5.120661281182125, 1.5722560642719259, 1.8976656653454453, 0.559963587102773, 1.909687960216535, 2.7167648521931165]","[5.147835292660085, 1.3326273556033297, 2.2412937646209676, 1.3532349508745927, 1.9752919606459522, 3.006505996152573]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,0.03125,0.7161750381658394,1.3963066941861737,38,0.0234375,0.577134753918856,1.7326975948161283,40,0.0078125,0.21814737788355032,4.584056932986891,25,0.28125,True,0.9718163142321434,1.0290010420231783,28,0.1875,True,0.9692043434391386,1.0317741627648775,31,0.1328125,True,0.8371784669300782,1.1944884388474373
n8_d25_s17,8,0.25,17,3,3,True,24,252,L-BFGS-B,60,0.09337375599989173,31.730291845120504,0.7932572961280127,0.13413406756325824,4096,535,0.130615234375,0.12064057602534856,0.14128210308468242,"[3.9113483529296325, 2.818568325363845, 2.078790590352894, 1.9740407822355375, 1.8550770833317833, 1.8628221272335583]","[1.935723477310912, 1.3549148437645686, 1.193381454005548, 2.008445987786878, 1.0955888596028178, 1.3478869657826869]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,0.03125,0.24047613662213121,4.158416772851503,38,0.0234375,0.22452332794375834,4.45388017876919,40,0.0078125,0.13413406756325824,7.455227580632306,25,0.28125,True,0.8640118375318488,1.1573915501628047,28,0.1875,True,0.856002857512979,1.168220399293279,31,0.1328125,True,0.6763973831732075,1.478420858621102
n8_d25_s17,8,0.25,17,3,4,True,31,385,L-BFGS-B,60,0.16228021400002035,31.526563279566247,0.7881640819891562,0.11357961027494183,4096,463,0.113037109375,0.10370058414545652,0.12309878557655218,"[4.682930084380523, 0.153500378338494, 0.2941980284548746, 2.544806542827995, 2.7887683305106137, 2.1802621575356027]","[4.677112204344146, 0.0221984379407233, 1.757109276663393, 3.040187840355319, 3.141592653589793, 2.0379545397323136]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,0.03125,0.38090244218985175,2.6253441544004956,38,0.0234375,0.30561803078609,3.2720582533297127,40,0.0078125,0.11357961027494183,8.804397176388465,25,0.28125,True,0.842383471808738,1.1871078119004792,28,0.1875,True,0.776499025926048,1.2878316219487926,31,0.1328125,True,0.6943444572246775,1.4402073633554155
n8_d25_s42,8,0.25,42,1,0,True,1,6,L-BFGS-B,60,0.0009981399998650886,19.0,0.6129032258064516,0.03125,4096,127,0.031005859375,0.026121376790622992,0.03676921578728156,"[0.20637564539658199, 0.6763555802320028]","[0.0, 0.0]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,28,0.15625,0.15625,6.4,30,0.0625,0.0625,16.0,31,0.03125,0.03125,32.0,24,0.28125,True,0.28125,3.5555555555555554,27,0.21875,True,0.21875,4.571428571428571,30,0.0625,True,0.0625,16.0
n8_d25_s42,8,0.25,42,1,1,True,7,33,L-BFGS-B,60,0.004660811999201542,25.906134159267225,0.8356817470731362,0.09227099286982272,4096,378,0.09228515625,0.08379952506389676,0.10153482663058558,"[3.4964960501044855, 2.296238484281667]","[3.49402300431182, 2.1571690312663137]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,28,0.15625,0.5045179614667743,1.982089987624467,30,0.0625,0.48172624802920494,2.075867786094509,31,0.03125,0.09227099286982272,10.837642133219642,24,0.28125,True,0.5378052534198796,1.859409133029186,27,0.21875,True,0.5109840784685987,1.9570081380949573,30,0.0625,True,0.48172624802920494,2.075867786094509
n8_d25_s42,8,0.25,42,1,2,True,1,6,L-BFGS-B,60,0.0009214040001097601,19.0,0.6129032258064516,0.03125,4096,123,0.030029296875,0.02522696294347733,0.035712334668425987,"[2.9328989319371384, 1.624370047100687]","[0.0, 0.0]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,28,0.15625,0.15625,6.4,30,0.0625,0.0625,16.0,31,0.03125,0.03125,32.0,24,0.28125,True,0.28125,3.5555555555555554,27,0.21875,True,0.21875,4.571428571428571,30,0.0625,True,0.0625,16.0
n8_d25_s42,8,0.25,42,1,3,True,8,33,L-BFGS-B,60,0.0044131570002718945,21.829697428886423,0.7041837880285943,0.09046355615786296,4096,377,0.092041015625,0.0835661303323475,0.10128039762063454,"[4.8732428644638786, 2.606589830509879]","[4.915333909773417, 2.6146914021304584]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,28,0.15625,0.21670604850088093,4.614545864860505,30,0.0625,0.11390857004410673,8.778970709691011,31,0.03125,0.09046355615786296,11.054175211230422,24,0.28125,True,0.36174279278284044,2.7643950894145797,27,0.21875,True,0.32841465378517076,3.0449311212956416,30,0.0625,True,0.11390857004410673,8.778970709691011
n8_d25_s42,8,0.25,42,1,4,True,8,39,L-BFGS-B,60,0.004887144999884185,23.846480434177447,0.7692413043283047,0.06292730122449824,4096,255,0.062255859375,0.055258652354816834,0.0700733791351274,"[2.041712925439864, 2.9847574871084217]","[2.150512419653358, 2.6306828456686815]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,28,0.15625,0.17931429174348884,5.576800322366449,30,0.0625,0.131106975524523,7.627359230882069,31,0.03125,0.06292730122449824,15.89135368180528,24,0.28125,True,0.6421214940507138,1.5573376833902113,27,0.21875,True,0.3854169981602493,2.594592363007867,30,0.0625,True,0.131106975524523,7.627359230882069
n8_d25_s42,8,0.25,42,2,0,True,16,105,L-BFGS-B,60,0.026592995000100927,26.838564718659853,0.8657601522148339,0.03283533646065646,4096,127,0.031005859375,0.026121376790622992,0.03676921578728156,"[1.25537711730846, 1.256598096980045, 1.8269227152026066, 1.8380949330873535]","[1.21853749194266, 1.303817237286109, 2.273778443806465, 1.9276167553533707]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,28,0.15625,0.5116238122787915,1.9545610974320424,30,0.0625,0.04038652988903437,24.7607309354775,31,0.03125,0.03283533646065646,30.4549947645034,24,0.28125,True,0.8785119937087883,1.1382883866824964,27,0.21875,True,0.7919107288363969,1.2627685969974942,30,0.0625,True,0.04038652988903437,24.7607309354775
n8_d25_s42,8,0.25,42,2,1,True,16,110,L-BFGS-B,60,0.050023738000163576,27.824995394688514,0.8975804966028553,0.18608660404687094,4096,755,0.184326171875,0.17274920625467127,0.1964946959854279,"[3.805395254919548, 0.5930271977991752, 0.3216504977547977, 1.5685164990725524]","[6.172419190451959, 0.26623215746169576, 2.9027213891446086, 0.17932386311969006]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,28,0.15625,0.6288270195563823,1.5902624551748246,30,0.0625,0.32496709738804064,3.077234612481115,31,0.03125,0.18608660404687094,5.37384195451341,24,0.28125,True,0.8843270432305594,1.1308033692454689,27,0.21875,True,0.7760053967286107,1.288650831831426,30,0.0625,True,0.32496709738804064,3.077234612481115
n8_d25_s42,8,0.25,42,2,2,True,32,255,L-BFGS-B,60,0.05268168899965531,26.828664231293583,0.8654407816546317,0.02638415457007482,4096,98,0.02392578125,0.01967285964881211,0.029070844425583456,"[0.7920878971385165, 4.002316674515592, 2.3460763147108263, 1.0427026702442903]","[0.6066818290786204, 4.364361607007488, 2.759854873503089, 0.6357853904403478]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,28,0.15625,0.35112670302001514,2.8479747948506136,30,0.0625,0.03088284450863412,32.38043696785843,31,0.03125,0.02638415457007482,37.901536596295195,24,0.28125,True,0.9230198011073527,1.0834003764602813,27,0.21875,True,0.7720246454008801,1.2952954364309728,30,0.0625,True,0.03088284450863412,32.38043696785843
n8_d25_s42,8,0.25,42,2,3,True,19,140,L-BFGS-B,60,0.05203533099938795,25.95105066437138,0.8371306665926251,0.06330420032075254,4096,253,0.061767578125,0.05479790466622641,0.0695584793407172,"[1.4879881240734039, 0.781519005029696, 0.41846388947840785, 1.0343978248034107]","[1.1487639388424549, 1.0276117061605816, 0.6445519042755448, 1.2028342085584347]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,28,0.15625,0.32111273652712446,3.1141710877467164,30,0.0625,0.10312633151256856,9.696844494833257,31,0.03125,0.06330420032075254,15.79674010465586,24,0.28125,True,0.8503367960614343,1.1760046191482851,27,0.21875,True,0.5552689793500438,1.8009289861114246,30,0.0625,True,0.10312633151256856,9.696844494833257
n8_d25_s42,8,0.25,42,2,4,True,1,10,L-BFGS-B,60,0.0023718479997114628,19.0,0.6129032258064516,0.03125,4096,142,0.03466796875,0.029487295514351152,0.04072065318605805,"[2.6342512448972086, 3.2751163230081075, 0.7959529143104379, 1.1773603523769838]","[6.283185307179586, 0.0, 0.0, 3.141592653589793]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,28,0.15625,0.15625,6.4,30,0.0625,0.0625,16.0,31,0.03125,0.03125,32.0,24,0.28125,True,0.28125,3.5555555555555554,27,0.21875,True,0.21875,4.571428571428571,30,0.0625,True,0.0625,16.0
n8_d25_s42,8,0.25,42,3,0,True,43,399,L-BFGS-B,60,0.1712502520003909,29.311702612096536,0.945538793938598,0.6193479926406581,4096,2474,0.60400390625,0.588935861117659,0.618877052761473,"[2.0160065366212945, 2.604634308465068, 6.078264184281735, 1.185109391838461, 1.5788329013281883, 2.7781404786209194]","[1.963289430921398, 2.244293626628656, 6.1129417857874335, 0.8116532664390682, 2.1128276836044444, 1.890862171460554]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,28,0.15625,0.8763361104034557,1.1411146797769303,30,0.0625,0.7234116580210339,1.382338795500755,31,0.03125,0.6193479926406581,1.6146011804064955,24,0.28125,True,0.8969459285038144,1.11489440803649,27,0.21875,True,0.8918332049505097,1.1212859023963935,30,0.0625,True,0.7234116580210339,1.382338795500755
n8_d25_s42,8,0.25,42,3,1,True,16,147,L-BFGS-B,60,0.04186808599934011,23.970570254570788,0.773244201760348,0.10423825061263228,4096,413,0.100830078125,0.09197969874241901,0.11042848390457419,"[1.191659708487728, 2.847209361209139, 0.6258605965245894, 3.119385442209426, 2.451572137036609, 0.9444187184961892]","[1.1259631395104395, 2.8114550772580773, 1.3170730760082252, 3.141592653589793, 2.410619315690809, 1.35692301290125]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,28,0.15625,0.392812091729176,2.5457464804557217,30,0.0625,0.23316185784982377,4.288866151701733,31,0.03125,0.10423825061263228,9.593407354044881,24,0.28125,True,0.5467509860272581,1.8289861848555409,27,0.21875,True,0.454556235752787,2.199947820194146,30,0.0625,True,0.23316185784982377,4.288866151701733
n8_d25_s42,8,0.25,42,3,2,True,21,189,L-BFGS-B,60,0.10201826100001199,27.46460433794007,0.885954978643228,0.1941939987537882,4096,821,0.200439453125,0.1884628085800003,0.21297746059911932,"[1.2818887031058959, 3.295317247757951, 3.722389922895913, 2.1902986777620987, 2.1856832364292536, 2.018079592544931]","[0.7769338979070283, 2.2058402395051, 4.563323822083262, 1.1734041030003914, 1.115518343208024, 2.615477502429702]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,28,0.15625,0.5313482298647692,1.8820049522974889,30,0.0625,0.1979275730169314,5.052353165137111,31,0.03125,0.1941939987537882,5.149489718618263,24,0.28125,True,0.9012425426608196,1.109579222755741,27,0.21875,True,0.8272040376217544,1.2088915848078317,30,0.0625,True,0.1979275730169314,5.052353165137111
n8_d25_s42,8,0.25,42,3,3,True,34,315,L-BFGS-B,60,0.12079206099951989,28.415738092910914,0.9166367126745456,0.004021208106862324,4096,10,0.00244140625,0.0013266895763215114,0.004488525246046777,"[3.017249343812345, 0.37864442644848934, 5.7744230536663315, 2.9072468852472726, 0.41249256918074007, 1.3621420453177522]","[2.9729395149600024, 0.2664451419284937, 5.836858550004711, 2.6577871134910036, 1.0929764553848327, 0.8627212132703168]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,28,0.15625,0.8487837203414296,1.1781564325924425,30,0.0625,0.6729723059352924,1.4859452479403392,31,0.03125,0.004021208106862324,248.68148412748576,24,0.28125,True,0.8793586357443297,1.1371924483957037,27,0.21875,True,0.8546094297020081,1.1701251650694842,30,0.0625,True,0.6729723059352924,1.4859452479403392
n8_d25_s42,8,0.25,42,3,4,True,28,259,L-BFGS-B,60,0.08975847700003214,28.170833620398508,0.9087365683999519,0.15687603285384863,4096,615,0.150146484375,0.1395349961788309,0.1614135822512249,"[4.8137861002968005, 0.561427363105168, 4.991372358713859, 2.7613469107913735, 1.0385603372058132, 0.2343777390406778]","[4.73090482137475, 0.6847269339984925, 5.023823958838297, 2.443182180187728, 1.0739467266548064, 0.41254837977224534]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,28,0.15625,0.841297621233611,1.1886399946474122,30,0.0625,0.5402141390187439,1.8511177841742916,31,0.03125,0.15687603285384863,6.374460023040205,24,0.28125,True,0.8674679951633322,1.152780281895834,27,0.21875,True,0.8668743086018702,1.1535697736997654,30,0.0625,True,0.5402141390187439,1.8511177841742916
n8_d50_s17,8,0.5,17,1,0,True,1,6,L-BFGS-B,60,0.0009890270002870238,37.99999999999997,0.6666666666666662,0.015624999999999986,4096,55,0.013427734375,0.010331122163193216,0.017436161026689018,"[5.051676731497436, 3.031890193715183]","[0.0, 2.7288323463879225]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,52,0.1171875,0.11718749999999992,8.533333333333339,55,0.03125,0.031249999999999972,32.00000000000003,57,0.015625,0.015624999999999986,64.00000000000006,48,0.1953125,True,0.19531249999999983,5.1200000000000045,54,0.0625,True,0.062499999999999944,16.000000000000014,59,0.0,False,0.0,inf
n8_d50_s17,8,0.5,17,1,1,True,9,39,L-BFGS-B,60,0.005297114000313741,42.30088184827137,0.7421207341801995,0.02017672489342444,4096,81,0.019775390625,0.015939893688042484,0.02451080678084781,"[2.789544461138636, 1.3130708465109493]","[2.880254690131251, 1.1246753004273329]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,52,0.1171875,0.18565463125086637,5.3863455668323565,55,0.03125,0.058202365471286065,17.18143226486811,57,0.015625,0.02017672489342444,49.562057533227225,48,0.1953125,True,0.2653688760494588,3.768339433346443,54,0.0625,True,0.11186634191666761,8.939239299922118,59,0.0,False,0.0,inf
n8_d50_s17,8,0.5,17,1,2,True,1,6,L-BFGS-B,60,0.0009687559995654738,38.0,0.6666666666666666,0.015625,4096,39,0.009521484375,0.006973116704285116,0.012988986621592162,"[3.6123971605547465, 0.057052296819735886]","[6.283185307179586, 0.0]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,52,0.1171875,0.1171875,8.533333333333333,55,0.03125,0.03125,32.0,57,0.015625,0.015625,64.0,48,0.1953125,True,0.1953125,5.12,54,0.0625,True,0.0625,16.0,59,0.0,False,0.0,inf
n8_d50_s17,8,0.5,17,1,3,True,9,39,L-BFGS-B,60,0.02758369399998628,41.63032532100537,0.7303565845790416,0.011901661287324467,4096,54,0.01318359375,0.010118659410882703,0.017160800037499223,"[1.2426304348677093, 0.9503366682941885]","[1.190527091722417, 0.9828273875491648]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,52,0.1171875,0.17224582056592852,5.805656106571489,55,0.03125,0.07846969306377588,12.743773563473157,57,0.015625,0.011901661287324467,84.02188365627764,48,0.1953125,True,0.3406788190769038,2.935316033763353,54,0.0625,True,0.09144860504119776,10.935103925855383,59,0.0,False,0.0,inf
n8_d50_s17,8,0.5,17,1,4,True,1,6,L-BFGS-B,60,0.0010417469993626582,38.0,0.6666666666666666,0.015625,4096,63,0.015380859375,0.012040724876904885,0.019629148244979834,"[1.900794867965427, 1.6610116808692168]","[6.283185307179586, 0.0]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,52,0.1171875,0.1171875,8.533333333333333,55,0.03125,0.03125,32.0,57,0.015625,0.015625,64.0,48,0.1953125,True,0.1953125,5.12,54,0.0625,True,0.0625,16.0,59,0.0,False,0.0,inf
n8_d50_s17,8,0.5,17,2,0,True,12,80,L-BFGS-B,60,0.015987560000212397,44.04544594260218,0.7727271218000382,0.024052401975525092,4096,92,0.0224609375,0.018350651411753346,0.02746611021364036,"[3.5762104217106288, 4.923008700527674, 1.0528968216528032, 3.113557721285924]","[3.588343415718936, 4.9052518666424385, 0.9251936356396405, 2.916457116990519]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,52,0.1171875,0.28740519007424314,3.479408286752504,55,0.03125,0.12129991557159378,8.244028821353785,57,0.015625,0.024052401975525092,41.57588921961167,48,0.1953125,True,0.3894290111719183,2.567862104034508,54,0.0625,True,0.15393583367691974,6.496213234527305,59,0.0,False,0.0,inf
