instance_id,n,density_target,seed,method,run_index,run_seed,eval_budget,objective_evaluations,best_cut,best_ratio,optimum_hit,evidence_label,target_q090_hit,target_q095_hit,target_q100_hit,oper_l025_hit,oper_l040_hit,oper_l055_hit
n8_d25_s17,8,0.25,17,simulated_annealing,0,1507171,4096,4096,40,1.0,1,fixed-objective-evaluation-budget classical heuristic; exact optimum used only for retrospective scoring,1,1,1,1,1,1
n8_d25_s17,8,0.25,17,simulated_annealing,1,1507172,4096,4096,40,1.0,1,fixed-objective-evaluation-budget classical heuristic; exact optimum used only for retrospective scoring,1,1,1,1,1,1
n8_d25_s17,8,0.25,17,simulated_annealing,2,1507173,4096,4096,40,1.0,1,fixed-objective-evaluation-budget classical heuristic; exact optimum used only for retrospective scoring,1,1,1,1,1,1
n8_d25_s17,8,0.25,17,simulated_annealing,3,1507174,4096,4096,40,1.0,1,fixed-objective-evaluation-budget classical heuristic; exact optimum used only for retrospective scoring,1,1,1,1,1,1
n8_d25_s17,8,0.25,17,simulated_annealing,4,1507175,4096,4096,40,1.0,1,fixed-objective-evaluation-budget classical heuristic; exact optimum used only for retrospective scoring,1,1,1,1,1,1
n8_d25_s17,8,0.25,17,simulated_annealing,5,1507176,4096,4096,40,1.0,1,fixed-objective-evaluation-budget classical heuristic; exact optimum used only for retrospective scoring,1,1,1,1,1,1
n8_d25_s17,8,0.25,17,simulated_annealing,6,1507177,4096,4096,40,1.0,1,fixed-objective-evaluation-budget classical heuristic; exact optimum used only for retrospective scoring,1,1,1,1,1,1
n8_d25_s17,8,0.25,17,simulated_annealing,7,1507178,4096,4096,40,1.0,1,fixed-objective-evaluation-budget classical heuristic; exact optimum used only for retrospective scoring,1,1,1,1,1,1
n8_d25_s17,8,0.25,17,simulated_annealing,8,1507179,4096,4096,40,1.0,1,fixed-objective-evaluation-budget classical heuristic; exact optimum used only for retrospective scoring,1,1,1,1,1,1
n8_d25_s17,8,0.25,17,simulated_annealing,9,1507180,4096,4096,40,1.0,1,fixed-objective-evaluation-budget classical heuristic; exact optimum used only for retrospective scoring,1,1,1,1,1,1
n8_d25_s17,8,0.25,17,simulated_annealing,10,1507181,4096,4096,40,1.0,1,fixed-objective-evaluation-budget classical heuristic; exact optimum used only for retrospective scoring,1,1,1,1,1,1
n8_d25_s17,8,0.25,17,simulated_annealing,11,1507182,4096,4096,40,1.0,1,fixed-objective-evaluation-budget classical heuristic; exact optimum used only for retrospective scoring,1,1,1,1,1,1
n8_d25_s17,8,0.25,17,simulated_annealing,12,1507183,4096,4096,40,1.0,1,fixed-objective-evaluation-budget classical heuristic; exact optimum used only for retrospective scoring,1,1,1,1,1,1
n8_d25_s17,8,0.25,17,simulated_annealing,13,1507184,4096,4096,40,1.0,1,fixed-objective-evaluation-budget classical heuristic; exact optimum used only for retrospective scoring,1,1,1,1,1,1
