instance_id,n,density_target,graph_seed,p,optimizer_seed,optimizer,objective_eval_budget,objective_evaluations_used,budget_fraction_used,success,termination,nit,T_opt_s_host_diagnostic,expected_cut,approx_ratio,p_opt_exact,initial_params,best_seen_params,message,evidence_label,p_target_exact_q090,p_target_exact_q095,p_target_exact_q100,oper_feasible_l025,oper_p_target_exact_l025,oper_feasible_l040,oper_p_target_exact_l040,oper_feasible_l055,oper_p_target_exact_l055
n10_d25_s17,10,0.25,17,1,0,COBYLA,128,107,0.8359375,True,optimizer_converged,-1,0.14869509000004655,30.42724574953835,0.5157160296531924,0.005429501033856517,"[4.002148315014479, 0.8475599579967072]","[4.420904124899049, 1.17809899304466]",Return from COBYLA because the trust region radius reaches its lower bound.,ideal-statevector optimizer robustness under equal objective-evaluation cap; not hardware runtime,0.01107898469065184,0.01107898469065184,0.005429501033856517,True,0.25311019491215425,True,0.10084166427298331,True,0.06528174392852994
n10_d25_s17,10,0.25,17,1,0,L-BFGS-B,128,63,0.4921875,True,optimizer_converged,8,0.017027743000028295,35.580656385476516,0.6030619726351952,0.01835430268809491,"[4.002148315014479, 0.8475599579967072]","[5.698076002522116, 1.178097240634131]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,ideal-statevector optimizer robustness under equal objective-evaluation cap; not hardware runtime,0.01944741966998649,0.01944741966998649,0.01835430268809491,True,0.3871543258156077,True,0.1836523144719857,True,0.14800850082243897
n10_d25_s17,10,0.25,17,1,1,COBYLA,128,128,1.0,False,evaluation_budget_exhausted,-1,0.29206374000000324,33.31190705467767,0.5646085941470791,0.01853022363815318,"[3.2158701122134374, 2.985969765881358]","[3.7158701122134374, 3.485969765881358]",Return from COBYLA because the objective function has been evaluated MAXFUN times.,ideal-statevector optimizer robustness under equal objective-evaluation cap; not hardware runtime,0.02073044427471707,0.02073044427471707,0.01853022363815318,True,0.3139568703514088,True,0.17277454813989623,True,0.12375545326550405
n10_d25_s17,10,0.25,17,1,1,L-BFGS-B,128,9,0.0703125,True,optimizer_converged,2,0.004699282999979459,29.500000000000014,0.5000000000000002,0.0039062500000000035,"[3.2158701122134374, 2.985969765881358]","[0.0, 3.141592616342846]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,ideal-statevector optimizer robustness under equal objective-evaluation cap; not hardware runtime,0.007812500000000007,0.007812500000000007,0.0039062500000000035,True,0.2148437500000001,True,0.08593750000000006,True,0.05078125000000004
n10_d25_s17,10,0.25,17,1,2,COBYLA,128,128,1.0,False,evaluation_budget_exhausted,-1,0.27882141999998566,30.205220799844966,0.5119528949126265,0.004795879680705402,"[1.6437575180951982, 0.9377375833114271]","[1.6873928352804766, 1.1767963055628408]",Return from COBYLA because the objective function has been evaluated MAXFUN times.,ideal-statevector optimizer robustness under equal objective-evaluation cap; not hardware runtime,0.008683794015252051,0.008683794015252051,0.004795879680705402,True,0.20223143556604145,True,0.07562822765441357,True,0.04400403680674224
n10_d25_s17,10,0.25,17,1,2,L-BFGS-B,128,39,0.3046875,True,optimizer_converged,9,0.015978237000012996,30.205231370127578,0.5119530740699589,0.0047933396852589275,"[1.6437575180951982, 0.9377375833114271]","[1.6874669906013529, 1.1780973559448529]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,ideal-statevector optimizer robustness under equal objective-evaluation cap; not hardware runtime,0.008678149934187526,0.008678149934187526,0.0047933396852589275,True,0.20226522371046685,True,0.07564858137828796,True,0.04403140203727383
n10_d25_s17,10,0.25,17,1,3,COBYLA,128,108,0.84375,True,optimizer_converged,-1,0.132104317000028,35.580656385089526,0.603061972628636,0.018354329313169937,"[0.5381495885689892, 0.7439621478151841]","[0.5851086272777328, 0.3927007608698294]",Return from COBYLA because the trust region radius reaches its lower bound.,ideal-statevector optimizer robustness under equal objective-evaluation cap; not hardware runtime,0.019447425311548444,0.019447425311548444,0.018354329313169937,True,0.3871544099722517,True,0.18365215478196306,True,0.1480082651325305
n10_d25_s17,10,0.25,17,1,3,L-BFGS-B,128,48,0.375,True,optimizer_converged,9,0.012272955000014463,35.20712215798399,0.596730884033627,0.03822785308802045,"[0.5381495885689892, 0.7439621478151841]","[1.0965967477187715, 0.39269910812743114]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,ideal-statevector optimizer robustness under equal objective-evaluation cap; not hardware runtime,0.03957601698618862,0.03957601698618862,0.03822785308802045,True,0.406042042492354,True,0.21435648395118045,True,0.16649595850756882
n10_d25_s17,10,0.25,17,1,4,COBYLA,128,19,0.1484375,True,optimizer_converged,-1,0.07888645499997438,39.37853616879116,0.6674328164201891,0.08255686019205306,"[5.925396266378301, 1.6063828834996454]","[6.425396266378301, 2.1063828834996454]",Return from COBYLA because the trust region radius reaches its lower bound.,ideal-statevector optimizer robustness under equal objective-evaluation cap; not hardware runtime,0.14770593279932154,0.14770593279932154,0.08255686019205306,True,0.5447797682837441,True,0.39961448457582543,True,0.34125607280255554
n10_d25_s17,10,0.25,17,1,4,L-BFGS-B,128,39,0.3046875,True,optimizer_converged,7,0.020544062999988455,34.28056807406202,0.5810265775264749,0.006768022626411834,"[5.925396266378301, 1.6063828834996454]","[5.402749210431282, 1.96349544609443]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,ideal-statevector optimizer robustness under equal objective-evaluation cap; not hardware runtime,0.037558753485795265,0.037558753485795265,0.006768022626411834,True,0.4254560662214371,True,0.2027669565006739,True,0.14709517745768458
n10_d25_s17,10,0.25,17,2,0,COBYLA,128,128,1.0,False,evaluation_budget_exhausted,-1,0.35375343100002965,35.964626175957534,0.6095699351857209,0.01877738007495901,"[4.002148315014479, 1.6951199159934145, 0.12872212178963477, 0.05192309835763666]","[4.394949419715989, 1.4962700167669867, 0.3519933976572347, 0.4784152671021501]",Return from COBYLA because the objective function has been evaluated MAXFUN times.,ideal-statevector optimizer robustness under equal objective-evaluation cap; not hardware runtime,0.04063034940908172,0.04063034940908172,0.01877738007495901,True,0.49013729391384253,True,0.2319004088898418,True,0.16238481977621952
n10_d25_s17,10,0.25,17,2,0,L-BFGS-B,128,15,0.1171875,True,optimizer_converged,2,0.011831162000021322,29.500000000000025,0.5000000000000004,0.003906250000000005,"[4.002148315014479, 1.6951199159934145, 0.12872212178963477, 0.05192309835763666]","[0.0, 1.74609993650856, 1.1645800995067637, 0.0]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,ideal-statevector optimizer robustness under equal objective-evaluation cap; not hardware runtime,0.00781250000000001,0.00781250000000001,0.003906250000000005,True,0.21484375000000022,True,0.08593750000000011,True,0.050781250000000056
n10_d25_s17,10,0.25,17,2,1,COBYLA,128,128,1.0,False,evaluation_budget_exhausted,-1,0.36395537300001024,34.63115873078769,0.5869687920472489,0.031216032365378794,"[3.2158701122134374, 5.971939531762716, 0.45289078026435103, 2.980270133958384]","[3.754371614592862, 6.008634342733727, 0.3312123779204473, 2.923757740629204]",Return from COBYLA because the objective function has been evaluated MAXFUN times.,ideal-statevector optimizer robustness under equal objective-evaluation cap; not hardware runtime,0.039320752239947944,0.039320752239947944,0.031216032365378794,True,0.3781212697790872,True,0.2312012831108623,True,0.17539413583737856
n10_d25_s17,10,0.25,17,2,1,L-BFGS-B,128,125,0.9765625,True,optimizer_converged,18,0.12892238399996359,39.85980238895644,0.6755898709992617,0.007161486097256973,"[3.2158701122134374, 5.971939531762716, 0.45289078026435103, 2.980270133958384]","[3.25258197142853, 6.069122309191136, 0.19927620227570553, 2.782304971037363]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,ideal-statevector optimizer robustness under equal objective-evaluation cap; not hardware runtime,0.011982668731332444,0.011982668731332444,0.007161486097256973,True,0.5974975339843833,True,0.536458641104516,True,0.41866075605311226
n10_d25_s17,10,0.25,17,2,2,COBYLA,128,128,1.0,False,evaluation_budget_exhausted,-1,0.3453421670000125,32.093722358548185,0.5439613959075964,0.004503212147111444,"[1.6437575180951982, 1.8754751666228542, 2.5579656050146995, 0.28876244855940497]","[1.6648513985926165, 2.330010639634253, 2.580918921390034, 0.4163536564271164]",Return from COBYLA because the objective function has been evaluated MAXFUN times.,ideal-statevector optimizer robustness under equal objective-evaluation cap; not hardware runtime,0.004757474982140556,0.004757474982140556,0.004503212147111444,True,0.2508886293422872,True,0.11402185981871331,True,0.08931672780956247
n10_d25_s17,10,0.25,17,2,2,L-BFGS-B,128,90,0.703125,True,optimizer_converged,15,0.05587789999998449,34.704985698455815,0.5882200965839969,0.01606449507729591,"[1.6437575180951982, 1.8754751666228542, 2.5579656050146995, 0.28876244855940497]","[1.776758415578316, 1.8807159851732367, 2.5835828056359023, 0.45191013711484185]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,ideal-statevector optimizer robustness under equal objective-evaluation cap; not hardware runtime,0.01931298456917453,0.01931298456917453,0.01606449507729591,True,0.43780302386574665,True,0.18940143514099117,True,0.09055633453395213
n10_d25_s17,10,0.25,17,2,3,COBYLA,128,128,1.0,False,evaluation_budget_exhausted,-1,0.2043939010000031,34.52977780493141,0.5852504712700239,0.014605448739484248,"[0.5381495885689892, 1.4879242956303682, 2.517277973401507, 1.8289159756986941]","[0.3725652569827625, 2.0792619769852596, 2.68895644795017, 1.6747972770928419]",Return from COBYLA because the objective function has been evaluated MAXFUN times.,ideal-statevector optimizer robustness under equal objective-evaluation cap; not hardware runtime,0.031771940523003875,0.031771940523003875,0.014605448739484248,True,0.39644646715892895,True,0.23545943735101524,True,0.1636713620724299
n10_d25_s17,10,0.25,17,2,3,L-BFGS-B,128,45,0.3515625,True,optimizer_converged,2,0.023324021000007633,29.500000000000398,0.5000000000000068,0.003906250000000569,"[0.5381495885689892, 1.4879242956303682, 2.517277973401507, 1.8289159756986941]","[0.0, 6.283185297179586, 6.931205547232699e-08, 3.1415925910107285]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,ideal-statevector optimizer robustness under equal objective-evaluation cap; not hardware runtime,0.007812500000001102,0.007812500000001102,0.003906250000000569,True,0.21484375000001346,True,0.08593750000000763,True,0.050781250000005135
n10_d25_s17,10,0.25,17,2,4,COBYLA,128,128,1.0,False,evaluation_budget_exhausted,-1,0.4010122579999802,36.23455999235006,0.6141450846161026,0.02720927571741611,"[5.925396266378301, 3.212765766999291, 3.0669600539645994, 0.25395385881583277]","[5.711757764579862, 3.341845616191345, 2.81604815847854, 0.18034140878523156]",Return from COBYLA because the objective function has been evaluated MAXFUN times.,ideal-statevector optimizer robustness under equal objective-evaluation cap; not hardware runtime,0.03331223750951,0.03331223750951,0.02720927571741611,True,0.42984493810341573,True,0.22014569650027543,True,0.1837999022961591
n10_d25_s17,10,0.25,17,2,4,L-BFGS-B,128,128,1.0,False,evaluation_budget_exhausted,-1,0.12115340200000446,42.02933166366753,0.7123615536214835,0.0765757391846868,"[5.925396266378301, 3.212765766999291, 3.0669600539645994, 0.25395385881583277]","[4.027354365618295, 2.142236267946907, 3.141592653589793, 1.1780972429552012]",strict objective-evaluation cap 128 reached,ideal-statevector optimizer robustness under equal objective-evaluation cap; not hardware runtime,0.1368563546480997,0.1368563546480997,0.0765757391846868,True,0.6886635932561962,True,0.4833616563193319,True,0.3826297772841676
n10_d25_s17,10,0.25,17,3,0,COBYLA,128,128,1.0,False,evaluation_budget_exhausted,-1,0.4793738859999621,42.231694496930345,0.7157914321513618,0.07867783155201236,"[4.002148315014479, 1.6951199159934145, 0.25744424357926954, 0.05192309835763666, 2.5549638088547897, 2.867506216098801]","[4.456240828446108, 1.7307051033123653, 0.3587773743349697, 0.050747127640177796, 2.694133419488333, 2.971056752081687]",Return from COBYLA because the objective function has been evaluated MAXFUN times.,ideal-statevector optimizer robustness under equal objective-evaluation cap; not hardware runtime,0.16033496017570245,0.16033496017570245,0.07867783155201236,True,0.7037580292476896,True,0.49284406959978333,True,0.40647644311799064
